team1,team2,season_start,team1_wins,team_1_home
Denver Nuggets,Sacramento Kings,2017,0,0
Denver Nuggets,Golden State Warriors,2017,0,0
Denver Nuggets,Atlanta Hawks,2017,0,1
Denver Nuggets,Memphis Grizzlies,2017,1,1
Denver Nuggets,San Antonio Spurs,2017,0,0
Denver Nuggets,Dallas Mavericks,2017,1,1
Denver Nuggets,Los Angeles Clippers,2017,0,0
Denver Nuggets,Phoenix Suns,2017,0,1
Denver Nuggets,Portland Trail Blazers,2017,1,1
Denver Nuggets,New York Knicks,2017,1,1
Denver Nuggets,Dallas Mavericks,2017,1,1
Denver Nuggets,Boston Celtics,2017,0,1
Denver Nuggets,San Antonio Spurs,2017,0,0
Denver Nuggets,Oklahoma City Thunder,2017,1,1
Denver Nuggets,Golden State Warriors,2017,1,1
Denver Nuggets,Charlotte Hornets,2017,1,1
Denver Nuggets,Houston Rockets,2017,0,0
Denver Nuggets,Phoenix Suns,2017,1,0
Denver Nuggets,San Antonio Spurs,2017,1,1
Denver Nuggets,Milwaukee Bucks,2017,1,0
Denver Nuggets,San Antonio Spurs,2017,1,1
Denver Nuggets,Houston Rockets,2017,0,1
Denver Nuggets,Los Angeles Clippers,2017,0,1
Denver Nuggets,Memphis Grizzlies,2017,1,0
Denver Nuggets,Cleveland Cavaliers,2017,1,0
Denver Nuggets,Dallas Mavericks,2017,0,0
Denver Nuggets,Cleveland Cavaliers,2017,0,1
Denver Nuggets,Los Angeles Lakers,2017,1,1
Denver Nuggets,Sacramento Kings,2017,1,1
Denver Nuggets,Los Angeles Lakers,2017,0,0
Denver Nuggets,Detroit Pistons,2017,1,1
Denver Nuggets,Memphis Grizzlies,2017,0,0
Denver Nuggets,Miami Heat,2017,0,0
Denver Nuggets,Chicago Bulls,2017,1,0
Denver Nuggets,Washington Wizards,2017,1,0
Denver Nuggets,Philadelphia 76ers,2017,0,0
Denver Nuggets,Toronto Raptors,2017,0,0
Denver Nuggets,Oklahoma City Thunder,2017,1,0
Denver Nuggets,Milwaukee Bucks,2017,1,1
Denver Nuggets,Indiana Pacers,2017,1,1
Denver Nuggets,Minnesota Timberwolves,2017,1,1
Denver Nuggets,Los Angeles Clippers,2017,1,0
Denver Nuggets,Portland Trail Blazers,2017,1,1
Denver Nuggets,Minnesota Timberwolves,2017,0,0
Detroit Pistons,Charlotte Hornets,2017,1,1
Detroit Pistons,Washington Wizards,2017,0,0
Detroit Pistons,New York Knicks,2017,1,0
Detroit Pistons,Philadelphia 76ers,2017,0,1
Detroit Pistons,Minnesota Timberwolves,2017,1,1
Detroit Pistons,Los Angeles Clippers,2017,1,0
Detroit Pistons,Golden State Warriors,2017,1,0
Detroit Pistons,Los Angeles Lakers,2017,0,0
Detroit Pistons,Milwaukee Bucks,2017,1,1
Detroit Pistons,Sacramento Kings,2017,1,1
Detroit Pistons,Indiana Pacers,2017,1,1
Detroit Pistons,Atlanta Hawks,2017,1,1
Detroit Pistons,Miami Heat,2017,1,1
Detroit Pistons,Milwaukee Bucks,2017,0,0
Detroit Pistons,Indiana Pacers,2017,0,0
Detroit Pistons,Minnesota Timberwolves,2017,1,0
Detroit Pistons,Cleveland Cavaliers,2017,0,1
Detroit Pistons,Oklahoma City Thunder,2017,1,0
Detroit Pistons,Boston Celtics,2017,1,0
Detroit Pistons,Phoenix Suns,2017,1,1
Detroit Pistons,Washington Wizards,2017,0,0
Detroit Pistons,Philadelphia 76ers,2017,0,0
Detroit Pistons,San Antonio Spurs,2017,0,0
Detroit Pistons,Milwaukee Bucks,2017,0,0
Detroit Pistons,Golden State Warriors,2017,0,1
Detroit Pistons,Boston Celtics,2017,0,1
Detroit Pistons,Denver Nuggets,2017,0,1
Detroit Pistons,Atlanta Hawks,2017,1,0
Detroit Pistons,Indiana Pacers,2017,1,0
Detroit Pistons,Orlando Magic,2017,1,1
Detroit Pistons,Dallas Mavericks,2017,0,0
Detroit Pistons,New York Knicks,2017,1,1
Detroit Pistons,Indiana Pacers,2017,1,1
Detroit Pistons,Orlando Magic,2017,0,0
Detroit Pistons,San Antonio Spurs,2017,1,1
Detroit Pistons,Miami Heat,2017,0,0
Detroit Pistons,Philadelphia 76ers,2017,0,0
Detroit Pistons,Houston Rockets,2017,1,1
Detroit Pistons,New Orleans Pelicans,2017,0,0
Detroit Pistons,Brooklyn Nets,2017,1,0
Detroit Pistons,Chicago Bulls,2017,0,0
Detroit Pistons,Charlotte Hornets,2017,0,1
Detroit Pistons,Toronto Raptors,2017,0,0
Detroit Pistons,Washington Wizards,2017,0,1
Detroit Pistons,Brooklyn Nets,2017,0,1
Detroit Pistons,Utah Jazz,2017,0,1
Detroit Pistons,Oklahoma City Thunder,2017,0,1
Detroit Pistons,Cleveland Cavaliers,2017,0,0
Detroit Pistons,Cleveland Cavaliers,2017,1,1
Detroit Pistons,Memphis Grizzlies,2017,1,1
Detroit Pistons,Miami Heat,2017,1,1
Detroit Pistons,Portland Trail Blazers,2017,1,1
Detroit Pistons,Brooklyn Nets,2017,1,1
Detroit Pistons,Los Angeles Clippers,2017,0,1
Detroit Pistons,Atlanta Hawks,2017,0,0
Detroit Pistons,New Orleans Pelicans,2017,0,1
Detroit Pistons,Atlanta Hawks,2017,1,1
Detroit Pistons,Boston Celtics,2017,0,1
Detroit Pistons,Charlotte Hornets,2017,0,0
Detroit Pistons,Toronto Raptors,2017,0,0
Detroit Pistons,Milwaukee Bucks,2017,1,1
Detroit Pistons,Orlando Magic,2017,0,0
Detroit Pistons,Miami Heat,2017,0,0
Detroit Pistons,Cleveland Cavaliers,2017,0,0
Detroit Pistons,Toronto Raptors,2017,0,1
Detroit Pistons,Chicago Bulls,2017,1,1
Detroit Pistons,Utah Jazz,2017,0,0
Detroit Pistons,Denver Nuggets,2017,0,0
Detroit Pistons,Portland Trail Blazers,2017,0,0
Detroit Pistons,Sacramento Kings,2017,1,0
Detroit Pistons,Phoenix Suns,2017,1,0
Detroit Pistons,Houston Rockets,2017,0,0
Detroit Pistons,Chicago Bulls,2017,1,1
Detroit Pistons,Los Angeles Lakers,2017,1,1
Detroit Pistons,Washington Wizards,2017,1,1
Detroit Pistons,New York Knicks,2017,1,0
Detroit Pistons,Brooklyn Nets,2017,1,0
Detroit Pistons,Philadelphia 76ers,2017,0,1
Detroit Pistons,Dallas Mavericks,2017,1,1
Detroit Pistons,Memphis Grizzlies,2017,0,0
Detroit Pistons,Toronto Raptors,2017,0,1
Detroit Pistons,Chicago Bulls,2017,1,0
Golden State Warriors,Houston Rockets,2017,0,1
Golden State Warriors,New Orleans Pelicans,2017,1,0
Golden State Warriors,Memphis Grizzlies,2017,0,0
Golden State Warriors,Dallas Mavericks,2017,1,0
Golden State Warriors,Toronto Raptors,2017,1,1
Golden State Warriors,Washington Wizards,2017,1,1
Golden State Warriors,Detroit Pistons,2017,0,1
Golden State Warriors,Los Angeles Clippers,2017,1,0
Golden State Warriors,San Antonio Spurs,2017,1,0
Golden State Warriors,Denver Nuggets,2017,1,0
Golden State Warriors,Miami Heat,2017,1,1
Golden State Warriors,Minnesota Timberwolves,2017,1,1
Golden State Warriors,Philadelphia 76ers,2017,1,1
Golden State Warriors,Orlando Magic,2017,1,1
Golden State Warriors,Boston Celtics,2017,0,0
Golden State Warriors,Philadelphia 76ers,2017,1,0
Golden State Warriors,Brooklyn Nets,2017,1,0
Golden State Warriors,Oklahoma City Thunder,2017,0,0
Golden State Warriors,Chicago Bulls,2017,1,1
Golden State Warriors,New Orleans Pelicans,2017,1,1
Golden State Warriors,Sacramento Kings,2017,0,1
Golden State Warriors,Los Angeles Lakers,2017,1,0
Golden State Warriors,Orlando Magic,2017,1,0
Golden State Warriors,Miami Heat,2017,1,0
Golden State Warriors,New Orleans Pelicans,2017,1,0
Golden State Warriors,Charlotte Hornets,2017,1,0
Golden State Warriors,Detroit Pistons,2017,1,0
Golden State Warriors,Portland Trail Blazers,2017,1,1
Golden State Warriors,Dallas Mavericks,2017,1,1
Golden State Warriors,Los Angeles Lakers,2017,1,0
Golden State Warriors,Memphis Grizzlies,2017,1,1
Golden State Warriors,Los Angeles Lakers,2017,1,1
Golden State Warriors,Denver Nuggets,2017,0,1
Golden State Warriors,Cleveland Cavaliers,2017,1,1
Golden State Warriors,Utah Jazz,2017,1,1
Golden State Warriors,Charlotte Hornets,2017,0,1
Golden State Warriors,Memphis Grizzlies,2017,1,1
Golden State Warriors,Dallas Mavericks,2017,1,0
Golden State Warriors,Houston Rockets,2017,1,0
Golden State Warriors,Los Angeles Clippers,2017,1,0
Golden State Warriors,Denver Nuggets,2017,1,1
Golden State Warriors,Los Angeles Clippers,2017,0,1
Golden State Warriors,Milwaukee Bucks,2017,1,0
Golden State Warriors,Toronto Raptors,2017,1,0
Golden State Warriors,Cleveland Cavaliers,2017,1,0
Golden State Warriors,Chicago Bulls,2017,1,0
Golden State Warriors,Houston Rockets,2017,0,0
Golden State Warriors,New York Knicks,2017,1,1
Golden State Warriors,Minnesota Timberwolves,2017,1,1
Golden State Warriors,Boston Celtics,2017,1,1
Golden State Warriors,Utah Jazz,2017,0,0
Golden State Warriors,Sacramento Kings,2017,1,0
Golden State Warriors,Denver Nuggets,2017,0,0
Golden State Warriors,Oklahoma City Thunder,2017,0,1
Golden State Warriors,Dallas Mavericks,2017,1,1
Golden State Warriors,San Antonio Spurs,2017,1,1
Golden State Warriors,Phoenix Suns,2017,1,1
Golden State Warriors,Portland Trail Blazers,2017,0,0
Golden State Warriors,Los Angeles Clippers,2017,1,1
Golden State Warriors,Oklahoma City Thunder,2017,1,1
Golden State Warriors,New York Knicks,2017,1,0
Golden State Warriors,Washington Wizards,2017,1,0
Golden State Warriors,Atlanta Hawks,2017,1,0
Golden State Warriors,Brooklyn Nets,2017,1,1
Golden State Warriors,San Antonio Spurs,2017,1,1
Golden State Warriors,Portland Trail Blazers,2017,0,0
Golden State Warriors,Minnesota Timberwolves,2017,0,0
Golden State Warriors,Los Angeles Lakers,2017,1,1
Golden State Warriors,Sacramento Kings,2017,0,1
Golden State Warriors,Phoenix Suns,2017,1,0
Golden State Warriors,San Antonio Spurs,2017,0,0
Golden State Warriors,Atlanta Hawks,2017,1,1
Golden State Warriors,Utah Jazz,2017,0,1
Golden State Warriors,Indiana Pacers,2017,0,1
Golden State Warriors,Milwaukee Bucks,2017,0,1
Golden State Warriors,Sacramento Kings,2017,1,0
Golden State Warriors,Phoenix Suns,2017,1,1
Golden State Warriors,Oklahoma City Thunder,2017,1,0
Golden State Warriors,Indiana Pacers,2017,0,0
Golden State Warriors,New Orleans Pelicans,2017,0,1
Golden State Warriors,Phoenix Suns,2017,1,0
Golden State Warriors,Utah Jazz,2017,0,0
Houston Rockets,Golden State Warriors,2017,1,0
Houston Rockets,Sacramento Kings,2017,1,0
Houston Rockets,Dallas Mavericks,2017,1,1
Houston Rockets,Memphis Grizzlies,2017,0,1
Houston Rockets,Philadelphia 76ers,2017,1,0
Houston Rockets,Charlotte Hornets,2017,1,0
Houston Rockets,Memphis Grizzlies,2017,0,0
Houston Rockets,Philadelphia 76ers,2017,0,1
Houston Rockets,New York Knicks,2017,1,0
Houston Rockets,Atlanta Hawks,2017,1,0
Houston Rockets,Utah Jazz,2017,1,1
Houston Rockets,Cleveland Cavaliers,2017,1,1
Houston Rockets,Memphis Grizzlies,2017,1,1
Houston Rockets,Indiana Pacers,2017,1,0
Houston Rockets,Toronto Raptors,2017,0,1
Houston Rockets,Phoenix Suns,2017,1,0
Houston Rockets,Memphis Grizzlies,2017,1,0
Houston Rockets,Denver Nuggets,2017,1,1
Houston Rockets,New York Knicks,2017,1,1
Houston Rockets,Brooklyn Nets,2017,1,1
Houston Rockets,Indiana Pacers,2017,1,1
Houston Rockets,Los Angeles Lakers,2017,1,0
Houston Rockets,Utah Jazz,2017,1,0
Houston Rockets,Portland Trail Blazers,2017,1,0
Houston Rockets,New Orleans Pelicans,2017,1,1
Houston Rockets,Charlotte Hornets,2017,1,1
Houston Rockets,San Antonio Spurs,2017,1,1
Houston Rockets,Milwaukee Bucks,2017,1,1
Houston Rockets,Utah Jazz,2017,1,1
Houston Rockets,Los Angeles Lakers,2017,0,1
Houston Rockets,Los Angeles Clippers,2017,0,1
Houston Rockets,Oklahoma City Thunder,2017,0,0
Houston Rockets,Boston Celtics,2017,0,0
Houston Rockets,Washington Wizards,2017,0,0
Houston Rockets,Los Angeles Lakers,2017,1,1
Houston Rockets,Orlando Magic,2017,1,0
Houston Rockets,Golden State Warriors,2017,0,1
Houston Rockets,Detroit Pistons,2017,0,0
Houston Rockets,Chicago Bulls,2017,1,0
Houston Rockets,Portland Trail Blazers,2017,1,1
Houston Rockets,Phoenix Suns,2017,1,0
Houston Rockets,Los Angeles Clippers,2017,0,0
Houston Rockets,Minnesota Timberwolves,2017,1,1
Houston Rockets,Golden State Warriors,2017,1,1
Houston Rockets,Miami Heat,2017,1,1
Houston Rockets,Dallas Mavericks,2017,1,0
Houston Rockets,New Orleans Pelicans,2017,0,0
Houston Rockets,Phoenix Suns,2017,1,1
Houston Rockets,Orlando Magic,2017,1,1
Houston Rockets,San Antonio Spurs,2017,1,0
Houston Rockets,Cleveland Cavaliers,2017,1,0
Houston Rockets,Brooklyn Nets,2017,1,0
Houston Rockets,Miami Heat,2017,1,0
Houston Rockets,Denver Nuggets,2017,1,1
Houston Rockets,Dallas Mavericks,2017,1,1
Houston Rockets,Minnesota Timberwolves,2017,1,0
Houston Rockets,Sacramento Kings,2017,1,1
Houston Rockets,Minnesota Timberwolves,2017,1,1
Houston Rockets,Denver Nuggets,2017,1,0
Houston Rockets,Utah Jazz,2017,1,0
Houston Rockets,Los Angeles Clippers,2017,1,0
Houston Rockets,Boston Celtics,2017,1,1
Houston Rockets,Oklahoma City Thunder,2017,1,0
Houston Rockets,Milwaukee Bucks,2017,1,0
Houston Rockets,Toronto Raptors,2017,0,0
Houston Rockets,Dallas Mavericks,2017,1,0
Houston Rockets,San Antonio Spurs,2017,1,1
Houston Rockets,Los Angeles Clippers,2017,1,1
Houston Rockets,New Orleans Pelicans,2017,1,0
Houston Rockets,Minnesota Timberwolves,2017,1,0
Houston Rockets,Portland Trail Blazers,2017,1,0
Houston Rockets,Detroit Pistons,2017,1,1
Houston Rockets,New Orleans Pelicans,2017,1,1
Houston Rockets,Atlanta Hawks,2017,1,1
Houston Rockets,Chicago Bulls,2017,1,1
Houston Rockets,Phoenix Suns,2017,1,1
Houston Rockets,San Antonio Spurs,2017,0,0
Houston Rockets,Washington Wizards,2017,1,1
Houston Rockets,Portland Trail Blazers,2017,1,1
Houston Rockets,Oklahoma City Thunder,2017,0,1
Houston Rockets,Los Angeles Lakers,2017,1,0
Houston Rockets,Sacramento Kings,2017,0,0
Indiana Pacers,Brooklyn Nets,2017,1,1
Indiana Pacers,Portland Trail Blazers,2017,0,1
Indiana Pacers,Miami Heat,2017,0,0
Indiana Pacers,Minnesota Timberwolves,2017,1,0
Indiana Pacers,Oklahoma City Thunder,2017,0,0
Indiana Pacers,San Antonio Spurs,2017,1,1
Indiana Pacers,Sacramento Kings,2017,1,1
Indiana Pacers,Cleveland Cavaliers,2017,1,0
Indiana Pacers,Philadelphia 76ers,2017,0,0
Indiana Pacers,New York Knicks,2017,0,0
Indiana Pacers,New Orleans Pelicans,2017,0,1
Indiana Pacers,Detroit Pistons,2017,0,0
Indiana Pacers,Chicago Bulls,2017,1,0
Indiana Pacers,Houston Rockets,2017,0,1
Indiana Pacers,Memphis Grizzlies,2017,1,0
Indiana Pacers,Detroit Pistons,2017,1,1
Indiana Pacers,Miami Heat,2017,1,0
Indiana Pacers,Orlando Magic,2017,1,0
Indiana Pacers,Toronto Raptors,2017,1,1
Indiana Pacers,Boston Celtics,2017,0,1
Indiana Pacers,Orlando Magic,2017,1,1
Indiana Pacers,Houston Rockets,2017,0,0
Indiana Pacers,Toronto Raptors,2017,0,0
Indiana Pacers,New York Knicks,2017,1,1
Indiana Pacers,Chicago Bulls,2017,1,1
Indiana Pacers,Cleveland Cavaliers,2017,1,1
Indiana Pacers,Denver Nuggets,2017,1,1
Indiana Pacers,Oklahoma City Thunder,2017,0,1
Indiana Pacers,Detroit Pistons,2017,0,1
Indiana Pacers,Brooklyn Nets,2017,1,0
Indiana Pacers,Boston Celtics,2017,0,1
Indiana Pacers,Atlanta Hawks,2017,1,0
Indiana Pacers,Brooklyn Nets,2017,1,1
Indiana Pacers,Detroit Pistons,2017,0,0
Indiana Pacers,Dallas Mavericks,2017,0,1
Indiana Pacers,Chicago Bulls,2017,0,0
Indiana Pacers,Minnesota Timberwolves,2017,0,1
Indiana Pacers,Milwaukee Bucks,2017,0,0
Indiana Pacers,Chicago Bulls,2017,1,1
Indiana Pacers,Milwaukee Bucks,2017,1,1
Indiana Pacers,Miami Heat,2017,0,1
Indiana Pacers,Cleveland Cavaliers,2017,1,1
Indiana Pacers,Phoenix Suns,2017,1,0
Indiana Pacers,Utah Jazz,2017,1,0
Indiana Pacers,Portland Trail Blazers,2017,0,0
Indiana Pacers,Los Angeles Lakers,2017,0,0
Indiana Pacers,San Antonio Spurs,2017,1,0
Indiana Pacers,Phoenix Suns,2017,1,1
Indiana Pacers,Cleveland Cavaliers,2017,0,0
Indiana Pacers,Orlando Magic,2017,1,1
Indiana Pacers,Charlotte Hornets,2017,1,1
Indiana Pacers,Memphis Grizzlies,2017,1,1
Indiana Pacers,Charlotte Hornets,2017,0,0
Indiana Pacers,Philadelphia 76ers,2017,1,1
Indiana Pacers,Washington Wizards,2017,0,1
Indiana Pacers,Boston Celtics,2017,1,0
Indiana Pacers,New York Knicks,2017,1,1
Indiana Pacers,Brooklyn Nets,2017,1,0
Indiana Pacers,Atlanta Hawks,2017,1,1
Indiana Pacers,Dallas Mavericks,2017,0,0
Indiana Pacers,Atlanta Hawks,2017,0,0
Indiana Pacers,Milwaukee Bucks,2017,1,0
Indiana Pacers,Washington Wizards,2017,1,0
Indiana Pacers,Milwaukee Bucks,2017,1,1
Indiana Pacers,Utah Jazz,2017,0,1
Indiana Pacers,Atlanta Hawks,2017,1,1
Indiana Pacers,Boston Celtics,2017,1,0
Indiana Pacers,Philadelphia 76ers,2017,1,0
Indiana Pacers,Toronto Raptors,2017,0,1
Indiana Pacers,Washington Wizards,2017,0,0
Indiana Pacers,Los Angeles Lakers,2017,1,1
Indiana Pacers,New Orleans Pelicans,2017,0,0
Indiana Pacers,Los Angeles Clippers,2017,1,1
Indiana Pacers,Miami Heat,2017,1,1
Indiana Pacers,Golden State Warriors,2017,1,0
Indiana Pacers,Sacramento Kings,2017,1,0
Indiana Pacers,Los Angeles Clippers,2017,1,0
Indiana Pacers,Denver Nuggets,2017,0,0
Indiana Pacers,Golden State Warriors,2017,1,1
Indiana Pacers,Toronto Raptors,2017,0,0
Indiana Pacers,Charlotte Hornets,2017,1,0
Indiana Pacers,Charlotte Hornets,2017,0,1
Los Angeles Clippers,Los Angeles Lakers,2017,1,0
Los Angeles Clippers,Phoenix Suns,2017,1,1
Los Angeles Clippers,Utah Jazz,2017,1,1
Los Angeles Clippers,Portland Trail Blazers,2017,1,0
Los Angeles Clippers,Detroit Pistons,2017,0,1
Los Angeles Clippers,Golden State Warriors,2017,0,1
Los Angeles Clippers,Dallas Mavericks,2017,1,1
Los Angeles Clippers,Memphis Grizzlies,2017,0,1
Los Angeles Clippers,Miami Heat,2017,0,1
Los Angeles Clippers,San Antonio Spurs,2017,0,0
Los Angeles Clippers,Oklahoma City Thunder,2017,0,0
Los Angeles Clippers,New Orleans Pelicans,2017,0,0
Los Angeles Clippers,Philadelphia 76ers,2017,0,1
Los Angeles Clippers,Cleveland Cavaliers,2017,0,0
Los Angeles Clippers,Charlotte Hornets,2017,0,0
Los Angeles Clippers,New York Knicks,2017,0,0
Los Angeles Clippers,Atlanta Hawks,2017,1,0
Los Angeles Clippers,Sacramento Kings,2017,1,0
Los Angeles Clippers,Los Angeles Lakers,2017,1,1
Los Angeles Clippers,Utah Jazz,2017,0,1
Los Angeles Clippers,Dallas Mavericks,2017,0,0
Los Angeles Clippers,Minnesota Timberwolves,2017,0,0
Los Angeles Clippers,Minnesota Timberwolves,2017,0,1
Los Angeles Clippers,Washington Wizards,2017,1,1
Los Angeles Clippers,Toronto Raptors,2017,1,1
Los Angeles Clippers,Orlando Magic,2017,1,0
Los Angeles Clippers,Washington Wizards,2017,0,0
Los Angeles Clippers,Miami Heat,2017,0,0
Los Angeles Clippers,San Antonio Spurs,2017,0,0
Los Angeles Clippers,Phoenix Suns,2017,1,1
Los Angeles Clippers,Houston Rockets,2017,1,0
Los Angeles Clippers,Memphis Grizzlies,2017,0,0
Los Angeles Clippers,Sacramento Kings,2017,1,1
Los Angeles Clippers,Los Angeles Lakers,2017,1,0
Los Angeles Clippers,Charlotte Hornets,2017,1,1
Los Angeles Clippers,Memphis Grizzlies,2017,1,1
Los Angeles Clippers,Oklahoma City Thunder,2017,0,1
Los Angeles Clippers,Golden State Warriors,2017,0,1
Los Angeles Clippers,Atlanta Hawks,2017,1,1
Los Angeles Clippers,Golden State Warriors,2017,1,0
Los Angeles Clippers,Sacramento Kings,2017,1,0
Los Angeles Clippers,Sacramento Kings,2017,1,1
Los Angeles Clippers,Houston Rockets,2017,1,1
Los Angeles Clippers,Denver Nuggets,2017,1,1
Los Angeles Clippers,Utah Jazz,2017,0,0
Los Angeles Clippers,Minnesota Timberwolves,2017,0,1
Los Angeles Clippers,Boston Celtics,2017,0,1
Los Angeles Clippers,Memphis Grizzlies,2017,1,0
Los Angeles Clippers,New Orleans Pelicans,2017,1,0
Los Angeles Clippers,Portland Trail Blazers,2017,0,1
Los Angeles Clippers,Chicago Bulls,2017,1,1
Los Angeles Clippers,Dallas Mavericks,2017,1,1
Los Angeles Clippers,Detroit Pistons,2017,1,0
Los Angeles Clippers,Philadelphia 76ers,2017,0,0
Los Angeles Clippers,Brooklyn Nets,2017,1,0
Los Angeles Clippers,Boston Celtics,2017,1,0
Los Angeles Clippers,Golden State Warriors,2017,0,0
Los Angeles Clippers,Phoenix Suns,2017,1,0
Los Angeles Clippers,Denver Nuggets,2017,1,0
Los Angeles Clippers,Houston Rockets,2017,0,1
Los Angeles Clippers,New York Knicks,2017,1,1
Los Angeles Clippers,Brooklyn Nets,2017,1,1
Los Angeles Clippers,New Orleans Pelicans,2017,0,1
Los Angeles Clippers,Cleveland Cavaliers,2017,1,1
Los Angeles Clippers,Orlando Magic,2017,1,1
Los Angeles Clippers,Chicago Bulls,2017,1,0
Los Angeles Clippers,Houston Rockets,2017,0,0
Los Angeles Clippers,Oklahoma City Thunder,2017,0,0
Los Angeles Clippers,Portland Trail Blazers,2017,0,1
Los Angeles Clippers,Minnesota Timberwolves,2017,0,0
Los Angeles Clippers,Milwaukee Bucks,2017,1,0
Los Angeles Clippers,Indiana Pacers,2017,0,0
Los Angeles Clippers,Toronto Raptors,2017,1,0
Los Angeles Clippers,Milwaukee Bucks,2017,1,1
Los Angeles Clippers,Phoenix Suns,2017,1,0
Los Angeles Clippers,Portland Trail Blazers,2017,0,0
Los Angeles Clippers,Indiana Pacers,2017,0,1
Los Angeles Clippers,San Antonio Spurs,2017,1,1
Los Angeles Clippers,Utah Jazz,2017,0,0
Los Angeles Clippers,Denver Nuggets,2017,0,1
Los Angeles Clippers,New Orleans Pelicans,2017,0,1
Los Angeles Clippers,Los Angeles Lakers,2017,0,1
Los Angeles Lakers,Los Angeles Clippers,2017,0,1
Los Angeles Lakers,Phoenix Suns,2017,1,0
Los Angeles Lakers,New Orleans Pelicans,2017,0,1
Los Angeles Lakers,Washington Wizards,2017,1,1
Los Angeles Lakers,Toronto Raptors,2017,0,1
Los Angeles Lakers,Utah Jazz,2017,0,0
Los Angeles Lakers,Detroit Pistons,2017,1,1
Los Angeles Lakers,Portland Trail Blazers,2017,0,0
Los Angeles Lakers,Brooklyn Nets,2017,1,1
Los Angeles Lakers,Memphis Grizzlies,2017,1,1
Los Angeles Lakers,Boston Celtics,2017,0,0
Los Angeles Lakers,Washington Wizards,2017,0,0
Los Angeles Lakers,Milwaukee Bucks,2017,0,0
Los Angeles Lakers,Phoenix Suns,2017,1,0
Los Angeles Lakers,Philadelphia 76ers,2017,0,1
Los Angeles Lakers,Phoenix Suns,2017,0,1
Los Angeles Lakers,Denver Nuggets,2017,1,1
Los Angeles Lakers,Chicago Bulls,2017,1,1
Los Angeles Lakers,Sacramento Kings,2017,0,0
Los Angeles Lakers,Los Angeles Clippers,2017,0,0
Los Angeles Lakers,Golden State Warriors,2017,0,1
Los Angeles Lakers,Denver Nuggets,2017,0,0
Los Angeles Lakers,Houston Rockets,2017,0,1
Los Angeles Lakers,Philadelphia 76ers,2017,1,0
Los Angeles Lakers,Charlotte Hornets,2017,1,0
Los Angeles Lakers,New York Knicks,2017,0,0
Los Angeles Lakers,Cleveland Cavaliers,2017,0,0
Los Angeles Lakers,Golden State Warriors,2017,0,1
Los Angeles Lakers,Houston Rockets,2017,1,0
Los Angeles Lakers,Golden State Warriors,2017,0,0
Los Angeles Lakers,Portland Trail Blazers,2017,0,1
Los Angeles Lakers,Minnesota Timberwolves,2017,0,1
Los Angeles Lakers,Memphis Grizzlies,2017,0,1
Los Angeles Lakers,Los Angeles Clippers,2017,0,1
Los Angeles Lakers,Houston Rockets,2017,0,0
Los Angeles Lakers,Minnesota Timberwolves,2017,0,0
Los Angeles Lakers,Oklahoma City Thunder,2017,0,1
Los Angeles Lakers,Charlotte Hornets,2017,0,1
Los Angeles Lakers,Atlanta Hawks,2017,1,1
Los Angeles Lakers,Sacramento Kings,2017,1,1
Los Angeles Lakers,San Antonio Spurs,2017,1,1
Los Angeles Lakers,Dallas Mavericks,2017,1,0
Los Angeles Lakers,Memphis Grizzlies,2017,0,0
Los Angeles Lakers,Oklahoma City Thunder,2017,0,0
Los Angeles Lakers,Indiana Pacers,2017,1,1
Los Angeles Lakers,New York Knicks,2017,1,1
Los Angeles Lakers,Boston Celtics,2017,1,1
Los Angeles Lakers,Chicago Bulls,2017,1,0
Los Angeles Lakers,Toronto Raptors,2017,0,0
Los Angeles Lakers,Orlando Magic,2017,0,0
Los Angeles Lakers,Brooklyn Nets,2017,1,0
Los Angeles Lakers,Oklahoma City Thunder,2017,1,0
Los Angeles Lakers,Phoenix Suns,2017,1,1
Los Angeles Lakers,Oklahoma City Thunder,2017,1,1
Los Angeles Lakers,Dallas Mavericks,2017,0,0
Los Angeles Lakers,New Orleans Pelicans,2017,0,0
Los Angeles Lakers,Minnesota Timberwolves,2017,0,0
Los Angeles Lakers,Dallas Mavericks,2017,1,1
Los Angeles Lakers,Sacramento Kings,2017,1,0
Los Angeles Lakers,Atlanta Hawks,2017,1,0
